ProductNo,ProductName,TotalRevenue,TotalQuantity,Category,RevenuePct
23025,Drawer Knob Vintage Glass Ball,4201.21,350,C - Slow Movers,0.006920628960483868
84912B,Green Rose Washbag,4194.57,319,C - Slow Movers,0.006909690926846508
21448,12 Daisy Pegs In Wood Box,4192.68,349,C - Slow Movers,0.006906577540765995
15044B,Blue Paper Parasol,4179.92,315,C - Slow Movers,0.00688555806648697
17136A,Blue Stones On Wire For Candle,4174.860000000001,404,C - Slow Movers,0.006877222757721152
22475,Skull Design Tv Dinner Tray,4161.9800000000005,320,C - Slow Movers,0.00685600560813543
23218,Laurel Star Antique Gold,4141.66,378,C - Slow Movers,0.006822532589534351
21793,Classic French Style Basket Brown,4114.9800000000005,288,C - Slow Movers,0.0067785827796782135
21683,Medium Medina Stamped Metal Bowl,4112.57,310,C - Slow Movers,0.006774612800602002
22257,Felt Farm Animal Sheep,4110.37,373,C - Slow Movers,0.006770988753312516
23315,Ivory Refectory Clock,4093.31,213,C - Slow Movers,0.006742885913876769
21143,Antique Glass Heart Decoration,4089.38,328,C - Slow Movers,0.006736412047582368
21466,Red Flower Crochet Food Cover,4082.0,303,C - Slow Movers,0.006724255016220363
22474,Spaceboy Tv Dinner Tray,4081.83,302,C - Slow Movers,0.006723974976202539
22538,Mini Jigsaw Go To The Fair,4072.41,402,C - Slow Movers,0.006708457464626644
23178,Jam Clock Magnet,4071.13,317,C - Slow Movers,0.006706348928021853
23067,Hanging Engraved Metal Heart,4067.94,293,C - Slow Movers,0.006701094059452097
21666,Ridged Glass T-Light Holder,4067.89,400,C - Slow Movers,0.006701011694740972
23338,Egg Frying Pan Red,4065.0,367,C - Slow Movers,0.006696251014437965
23522,Wall Art Dog And Ball,4064.19,354,C - Slow Movers,0.0066949167061177445
47585A,Pink Fairy Cake Cushion Cover,4036.13,285,C - Slow Movers,0.006648693630234565
21441,Blue Birdhouse Decoration,4030.88,420,C - Slow Movers,0.006640045335566471
21469,Polka Dot Raffia Food Cover,4028.6499999999996,290,C - Slow Movers,0.006636371869450308
22042,Christmas Card Singing Angel,4023.16,411,C - Slow Movers,0.006627328224168817
22830,Utilty Cabinet With Hooks,4018.55,131,C - Slow Movers,0.006619734197803121
23179,Clock Magnet Mum's Kitchen,4006.1800000000003,324,C - Slow Movers,0.0065993571682708705
85187,S/12 Mini Rabbit Easter,4005.94,337,C - Slow Movers,0.006598961817657472
21867,Pink Union Jack Luggage Tag,4001.74,352,C - Slow Movers,0.0065920431819229955
22763,Key Cabinet Ma Campagne,3995.99,206,C - Slow Movers,0.006582571240143656
85170C,Set/6 Eau De Nil Bird T-Lights,3990.23,334,C - Slow Movers,0.006573082825422091
21743,Star Portable Table Light,3986.7599999999998,300,C - Slow Movers,0.006567366714470037
23402,Home Sweet Home 3 Peg Hanger,3984.98,297,C - Slow Movers,0.006564434530753998
79190A,Retro Plastic 70'S Tray,3972.68,387,C - Slow Movers,0.006544172811817322
21694,Small Regal Silver Candlepot,3964.46,307,C - Slow Movers,0.006530632053308422
21363,Home Small Wood Letters,3959.7000000000003,245,C - Slow Movers,0.006522790932809351
85185B,Pink Horse Sock Puppet Kit,3943.11,300,C - Slow Movers,0.006495462321658175
22461,Savoy Art Deco Clock,3939.8500000000004,239,C - Slow Movers,0.006490092142492846
23516,Embroidered Ribbon Reel Sophie,3937.0099999999998,290,C - Slow Movers,0.0064854138269009615
22454,Measuring Tape Babushka Red,3926.1,298,C - Slow Movers,0.006467441846933553
21365,Mirrored Wall Art Stars,3918.63,362,C - Slow Movers,0.006455136559091523
21189,White Honeycomb Paper Garland,3905.0099999999998,355,C - Slow Movers,0.006432700411781156
15058C,Ice Cream Design Garden Parasol,3904.5,239,C - Slow Movers,0.006431860291727683
85169D,Pink Love Bird Candle,3896.81,351,C - Slow Movers,0.006419192599156704
85025B,Eau De Nile Heart Shape Photo Frame,3870.0499999999997,331,C - Slow Movers,0.006375111005762766
22372,Airline Bag Vintage World Champion,3863.59,280,C - Slow Movers,0.0063644694850854555
21220,Set/4 Badges Dogs,3859.9,346,C - Slow Movers,0.006358390969404453
21945,Strawberries Design Flannel,3859.12,356,C - Slow Movers,0.006357106079910906
71101E,Standing Fairy Pole Support,3854.16,348,C - Slow Movers,0.006348935500567337
22389,Paperweight Save The Planet,3847.6099999999997,338,C - Slow Movers,0.006338145723410001
82616B,Frappucino Scarf Knitting Kit,3845.7999999999997,343,C - Slow Movers,0.006335164120867288
84993A,75 Green Petit Four Cases,3841.21,370,C - Slow Movers,0.00632760304038604
85025C,Pink Heart Shape Photo Frame,3836.46,322,C - Slow Movers,0.0063197783928291935
21284,Retrospot Candle Small,3824.58,404,C - Slow Movers,0.006300208537465966
84247G,Decoupage Greeting Card,3821.66,357,C - Slow Movers,0.006295398438336283
21972,Set Of 36 Dinosaur Paper Doilies,3819.68,335,C - Slow Movers,0.006292136795775745
23020,Glass Songbird Storage Jar,3818.71,172,C - Slow Movers,0.006290538920379926
22405,Money Box Pocket Money Design,3816.2799999999997,374,C - Slow Movers,0.006286535995419265
21695,Small Silver Flower Candle Pot,3816.2000000000003,290,C - Slow Movers,0.006286404211881468
81952V,Round Purple Clock With Sucker,3814.48,367,C - Slow Movers,0.006283570865818777
22317,Five Cats Hanging Decoration,3806.58,287,C - Slow Movers,0.006270557241461074
84968F,Set Of 16 Vintage Sky Blue Cutlery,3804.03,178,C - Slow Movers,0.006266356641193715
22276,Wash Bag Vintage Rose Paisley,3788.99,290,C - Slow Movers,0.006241581336087406
21067,Vintage Red Teatime Mug,3788.7299999999996,319,C - Slow Movers,0.006241153039589557
22282,12 Egg House Painted Wood,3787.54,149,C - Slow Movers,0.00623919275946479
23272,Tree T-Light Holder Willie Winkie,3779.35,352,C - Slow Movers,0.006225701419782564
21528,Dairy Maid Traditional Teapot,3776.8700000000003,216,C - Slow Movers,0.006221616130110779
84913A,Soft Pink Rose Towel,3774.3999999999996,273,C - Slow Movers,0.006217547313381218
23598,Paper Bunting Vintage Party,3743.69,428,C - Slow Movers,0.006166958907808429
18098C,Porcelain Butterfly Oil Burner,3742.67,273,C - Slow Movers,0.006165278667701486
15058A,Blue Polkadot Garden Parasol,3735.98,200,C - Slow Movers,0.006154258269353001
47570B,Tea Time Table Cloth,3730.15,187,C - Slow Movers,0.00614465454403586
20967,Grey Floral Feltcraft Shoulder Bag,3726.67,262,C - Slow Movers,0.006138921960141582
71038,White Hanging Beads Candle Holder,3717.01,239,C - Slow Movers,0.00612300909795229
23453,Oval Mini Portrait Frame,3713.42,324,C - Slow Movers,0.006117095311693537
85035A,Gardenia 3 Wick Morris Boxed Candle,3712.83,281,C - Slow Movers,0.006116123408102265
21562,Hawaiian Grass Skirt,3711.22,324,C - Slow Movers,0.00611347126440405
20867,Pink Rose Fabric Mirror,3707.5699999999997,331,C - Slow Movers,0.006107458640491946
21719,Lovely Bonbon Sticker Sheet,3691.72,333,C - Slow Movers,0.006081349027065417
21467,Cherry Crochet Food Cover,3690.21,263,C - Slow Movers,0.0060788616127894525
20686,Dolly Mixture Children's Umbrella,3687.51,270,C - Slow Movers,0.006074413918388719
22936,Baking Mould Rose White Chocolate,3684.58,279,C - Slow Movers,0.006069587346316811
23181,Bull Dog Bottle Top Wall Clock,3678.5400000000004,201,C - Slow Movers,0.006059637689212948
22703,Pink Cat Bowl,3673.18,354,C - Slow Movers,0.006050808192180379
85169B,Black Love Bird Candle,3670.93,327,C - Slow Movers,0.006047101780179768
17012A,Origami Vanilla Incense/Candle Set,3670.18,323,C - Slow Movers,0.0060458663095128975
23408,Photo Frame Linen And Lace Small,3664.59,310,C - Slow Movers,0.006036657934809156
22861,Easter Tin Chicks In Garden,3661.86,305,C - Slow Movers,0.006032160821581748
22220,Cake Stand Lovebird 2 Tier White,3655.81,232,C - Slow Movers,0.006022194691535659
84795B,Sunset Check Hammock,3646.7,192,C - Slow Movers,0.0060071878411687395
82616C,Midnight Glamour Scarf Knitting Kit,3625.9599999999996,322,C - Slow Movers,0.005973022958994214
22325,Mobile Vintage Hearts,3622.44,244,C - Slow Movers,0.005967224483331036
22376,Airline Bag Vintage Jet Set White,3616.0299999999997,255,C - Slow Movers,0.0059566653273648495
20615,Blue Polkadot Passport Cover,3615.2,312,C - Slow Movers,0.00595529807316018
22514,Childs Garden Spade Blue,3611.8500000000004,307,C - Slow Movers,0.005949779637514825
21064,Boom Box Speaker Boys,3608.86,296,C - Slow Movers,0.005944854227789568
22033,Botanical Rose Greeting Card,3599.58,337,C - Slow Movers,0.005929567337404824
23470,Card Holder Love Bird Large,3589.89,231,C - Slow Movers,0.005913605056388857
85023B,Eau De Nile Jewelled Photoframe,3581.4300000000003,298,C - Slow Movers,0.005899668947266559
21828,Eight Piece Snake Set,3580.89,330,C - Slow Movers,0.005898779408386411
35911A,Multicolour Rabbit Egg Warmer,3568.7599999999998,319,C - Slow Movers,0.00587879772946756
23106,Zinc Hearts Plant Pot Holder,3564.86,291,C - Slow Movers,0.005872373281999833
84659A,White Travel Alarm Clock,3562.46,280,C - Slow Movers,0.005868419775865848
85230F,Jasmine Votive Candle,3558.2200000000003,338,C - Slow Movers,0.005861435248362474
23153,Zinc Sweetheart Wire Letter Rack,3557.11,263,C - Slow Movers,0.005859606751775505
85188A,Green Metal Swinging Bunny,3554.48,319,C - Slow Movers,0.005855274367970347
35915C,Peach Knitted Hen,3552.85,315,C - Slow Movers,0.005852589278387681
21055,Tool Box Soft Toy,3540.3,180,C - Slow Movers,0.005831915735895382
22162,Heart Garland Rustic Padded,3537.09,265,C - Slow Movers,0.005826627921441177
23486,Antique Heart Shelf Unit,3533.42,273,C - Slow Movers,0.0058205823516446235
22263,Felt Egg Cosy Ladybird,3530.78,327,C - Slow Movers,0.00581623349489724
23539,Wall Art Loves' Secret,3528.24,247,C - Slow Movers,0.005812049367572104
22799,Sweetheart Wire Fruit Bowl,3521.03,208,C - Slow Movers,0.005800172376227923
22324,Blue Polkadot Kids Bag,3507.58,283,C - Slow Movers,0.005778016268935379
23405,Home Sweet Home 2 Drawer Cabinet,3499.4,251,C - Slow Movers,0.005764541402195378
23094,Le Grand Tray Chic Set,3477.9599999999996,151,C - Slow Movers,0.005729223414065107
84806B,White Candystuft Artificial Flower,3472.64,308,C - Slow Movers,0.00572045980880144
22406,Money Box Kings Choice Design,3453.0699999999997,345,C - Slow Movers,0.005688222260867233
51020A,Summer Fun Design Shower Cap,3451.29,325,C - Slow Movers,0.005685290077151193
22833,Hall Cabinet With 3 Drawers,3447.8199999999997,76,C - Slow Movers,0.005679573966199139
90058A,Crystal Stud Earrings Clear Display,3447.36,324,C - Slow Movers,0.005678816210856793
22270,Happy Easter Hanging Decoration,3441.5499999999997,242,C - Slow Movers,0.005669245431424103
22497,Set Of 2 Tins Vintage Bathroom,3435.74,223,C - Slow Movers,0.005659674651991412
21417,Cockle Shell Dish,3430.1000000000004,340,C - Slow Movers,0.0056503839125765475
21464,Disco Ball Rotator Battery Operated,3427.04,248,C - Slow Movers,0.005645343192255715
21421,Porcelain Rose Large,3422.2,299,C - Slow Movers,0.005637370288218845
20931,Blue Pot Plant Candle,3419.34,285,C - Slow Movers,0.005632659026742512
20669,Red Heart Luggage Tag,3415.1099999999997,300,C - Slow Movers,0.0056256909721813615
21624,Vintage Union Jack Doorstop,3412.94,217,C - Slow Movers,0.005622116343718551
21518,Bank Account Greeting Card,3395.19,318,C - Slow Movers,0.0055928768712692825
72122,Coffee Scent Pillar Candle,3392.6400000000003,325,C - Slow Movers,0.005588676271001923
22256,Felt Farm Animal Chicken,3386.3799999999997,291,C - Slow Movers,0.00557836420916911
21821,Glitter Star Garland With Bells,3385.98,251,C - Slow Movers,0.005577705291480113
21944,Kittens Design Flannel,3378.85,334,C - Slow Movers,0.005565960083673731
21408,Spotty Pink Duck Doorstop,3372.17,284,C - Slow Movers,0.005554956158267472
85039C,S/4 Black Mini Rose Candle In Bowl,3371.45,304,C - Slow Movers,0.005553770106427275
21039,Red Retrospot Shopping Bag,3370.04,523,C - Slow Movers,0.005551447421573559
21725,Sweeties Stickers,3369.0499999999997,301,C - Slow Movers,0.00554981660029329
22509,Sewing Box Retrospot Design,3368.6,211,C - Slow Movers,0.005549075317893168
23697,A Pretty Thank You Card,3364.43,456,C - Slow Movers,0.005542206100985368
23491,Vintage Jingle Bells Heart,3359.61,217,C - Slow Movers,0.005534266142832947
84968D,Set Of 16 Vintage Red Cutlery,3355.95,160,C - Slow Movers,0.0055282370459786186
84569A,Pack 3 Iron On Dog Patches,3352.62,294,C - Slow Movers,0.0055227515562177145
23317,Blue Refectory Clock,3332.18,174,C - Slow Movers,0.005489080862309937
23185,French Style Storage Jar Jam,3332.17,319,C - Slow Movers,0.0054890643893677135
21865,Pink Union Jack Passport Cover,3325.67,273,C - Slow Movers,0.005478356976921502
22060,Large Cake Stand Hanging Hearts,3307.9,221,C - Slow Movers,0.005449084558587784
21465,Pink Flower Crochet Food Cover,3301.27,237,C - Slow Movers,0.0054381629978926494
22832,Brocante Shelf With Hooks,3299.0699999999997,162,C - Slow Movers,0.005434538950603162
23024,Large Bonne Jam Jar T-Light Holder,3297.7200000000003,255,C - Slow Movers,0.005432315103402797
21374,Mirrored Wall Art Skulls,3291.95,304,C - Slow Movers,0.005422810215739006
85180B,Pink Hearts Light Chain,3291.14,271,C - Slow Movers,0.005421475907418785
21264,White Goose Feather Tree 60cm,3290.84,285,C - Slow Movers,0.0054209817191520375
23411,Trellis Coat Rack,3281.68,227,C - Slow Movers,0.005405892504073992
21205,Multicolour 3d Balls Garland,3274.19,253,C - Slow Movers,0.005393554270347513
21289,Large Stripes Chocolate Gift Bag,3273.6899999999996,567,C - Slow Movers,0.005392730623236265
22638,Set Of 4 Napkin Charms Crowns,3268.8999999999996,300,C - Slow Movers,0.005384840083910519
47563A,Retro Longboard Ironing Board Cover,3263.5899999999997,283,C - Slow Movers,0.0053760929515890765
22515,Childs Garden Spade Pink,3257.0600000000004,271,C - Slow Movers,0.005365336120316192
23027,Drawer Knob Vintage Glass Hexagon,3251.36,295,C - Slow Movers,0.0053559465432479764
21056,Doctor's Bag Soft Toy,3249.71,182,C - Slow Movers,0.005353228507780861
21197,Multicolour Confetti In Tube,3247.3,284,C - Slow Movers,0.00534925852870465
22308,Tea Cosy Blue Stripe,3237.65,247,C - Slow Movers,0.005333362139457584
23023,Ridged Bonne Jam Jar T-Light Holder,3226.9900000000002,286,C - Slow Movers,0.005315801983045799
84849B,Fairy Soap Soap Holder,3216.69,266,C - Slow Movers,0.0052988348525541094
23183,Mother's Kitchen Spoon Rest,3211.5699999999997,223,C - Slow Movers,0.00529040070613494
21285,Retrospot Candle Medium,3206.12,365,C - Slow Movers,0.005281422952622349
23415,Home Sweet Home Hook,3200.52,328,C - Slow Movers,0.005272198104976382
22503,Cabin Bag Vintage Paisley,3195.9700000000003,105,C - Slow Movers,0.005264702916264036
22104,Mirror Mosaic Candle Plate,3188.7999999999997,283,C - Slow Movers,0.005252891816688753
90209C,Pink Enamel+Glass Hair Comb,3187.3599999999997,263,C - Slow Movers,0.005250519713008361
23660,Henrietta Hen Mug,3186.86,304,C - Slow Movers,0.005249696065897115
10080,Groovy Cactus Inflatable,3185.2900000000004,299,C - Slow Movers,0.0052471098139678
84663A,Grass Hopper Wooden Wall Clock,3171.59,272,C - Slow Movers,0.005224541883119632
85064,Cream Sweetheart Letter Rack,3167.8300000000004,213,C - Slow Movers,0.005218348056843056
21635,Madras Notebook Large,3161.72,271,C - Slow Movers,0.005208283089143616
84968E,Set Of 16 Vintage Black Cutlery,3129.7,142,C - Slow Movers,0.005155536728139359
79190D,Retro Plastic Daisy Tray,3129.35,300,C - Slow Movers,0.005154960175161487
20755,Blue Paisley Pocket Book,3128.65,306,C - Slow Movers,0.005153807069205742
22443,Grow Your Own Herbs Set Of 3,3126.08,165,C - Slow Movers,0.005149573523053931
20767,Blue Paisley Journal,3124.39,253,C - Slow Movers,0.005146789595817917
47471,Rainbow Pegs Photo Clip String,3118.5099999999998,291,C - Slow Movers,0.005137103505789652
84228,Hen House With Chick Standing,3117.5600000000004,297,C - Slow Movers,0.005135538576278284
20652,Blue Polkadot Luggage Tag,3116.2799999999997,272,C - Slow Movers,0.005133430039673491
21371,Mirrored Wall Art Poppies,3113.32,287,C - Slow Movers,0.005128554048774909
21581,Skulls Design Cotton Tote Bag,3110.0099999999998,251,C - Slow Movers,0.0051231015048984535
21426,Woodland Storage Box Small,3103.8700000000003,255,C - Slow Movers,0.005112987118372341
85036A,Gardenia 1 Wick Morris Boxed Candle,3102.1299999999997,225,C - Slow Movers,0.005110120826425201
22451,Silk Purse Babushka Red,3083.61,223,C - Slow Movers,0.0050796129374246135
20619,Tropical Passport Cover,3081.15,262,C - Slow Movers,0.005075560593637278
23478,Woodland Large Pink Felt Heart,3075.0,280,C - Slow Movers,0.005065429734168941
21576,Lets Go Shopping Cotton Tote Bag,3073.52,251,C - Slow Movers,0.005062991738719649
21222,Set/4 Badges Beetles,3057.41,269,C - Slow Movers,0.005036453828795271
22442,Grow Your Own Flowers Set Of 3,3056.66,283,C - Slow Movers,0.0050352183581284
20893,Hanging Bauble T-Light Holder Small,3052.7200000000003,268,C - Slow Movers,0.005028728018891775
21739,Cosy Slipper Shoes Small Green,3051.0,253,C - Slow Movers,0.0050258946728290845
22495,Set Of 2 Round Tins Camembert,3029.44,270,C - Slow Movers,0.004990379009392115
22500,Set Of 2 Tins Jardin De Provence,3027.4,241,C - Slow Movers,0.0049870185291782275
21696,Small Silver Trellis Candlepot,3015.76,230,C - Slow Movers,0.0049678440244283984
84927F,Psychedelic Tile Hook,3015.13,298,C - Slow Movers,0.004966806229068227
23519,Embroidered Ribbon Reel Claire,3011.13,218,C - Slow Movers,0.004960217052178251
22806,Set Of 6 T-Lights Wedding Cake,3004.91,260,C - Slow Movers,0.004949970882114338
22320,Birds Mobile Vintage Design,3004.4700000000003,186,C - Slow Movers,0.004949246072656441
21613,S/12 Vanilla Botanical T-Lights,3004.38,227,C - Slow Movers,0.004949097816176417
21698,Mock Lobster Fridge Magnet,3001.98,296,C - Slow Movers,0.004945144310042431
23533,Wall Art Garden Haven,2998.62,209,C - Slow Movers,0.004939609401454851
85088,Candy Spot Hand Bag,2983.38,257,C - Slow Movers,0.004914504637504043
84051,Ass Colour Glowing Tiaras,2968.92,282,C - Slow Movers,0.0048906847630467805
23451,Square Mini Portrait Frame,2963.9700000000003,271,C - Slow Movers,0.0048825306566454355
22166,Wall Mirror Rectangle Diamante Pink,2963.39,207,C - Slow Movers,0.004881575225996389
23060,Heart Beaded Trellis Decoration,2963.01,249,C - Slow Movers,0.004880949254191841
20826,Silver Aperitif Glass,2960.6400000000003,276,C - Slow Movers,0.0048770451668845305
22390,Paperweight Childhood Memories,2951.83,267,C - Slow Movers,0.0048625325047843585
